Analysis: Scenario 1,,,,,,,,,,,,,,,,,,,
Length Units,centimeter,,,,,,,,,,,,,,,,,,
0, x, y, z, x-axis value,(1) Velocity Magnitude(cm/s),(2) Vx-Velocity(cm/s),(3) Vy-Velocity(cm/s),(4) Vz-Velocity(cm/s),(5) Static Pressure(dyne/cm2),(6) Temperature(Celsius),(7) Scalar variable(),(8) Density(g/cm3),(9) Viscosity(poise),(10) Shear Stress XY (Tau-XY)(dyne/cm2),(11) Shear Stress YZ (Tau-YZ)(dyne/cm2),(12) Shear Stress ZX (Tau-ZX)(dyne/cm2),(13) Shear Stress (Tau) Magnitude(dyne/cm2),(14) Wall Film Coefficients(W/cm2/K),(15) Wall Heat Flux(W/cm2)
596,0.50952,-2.51949,-3.22237,9.56639,1007.72,-92.7627,201.799,970.924,522.911,0,0,0.00120473,0.0001817,0.197811,0.840934,0.192713,0.911492,0,0
597,0.527922,-2.51949,-3.23322,9.58775,1029.61,-90.6525,204.623,991.4,536.718,0,0,0.00120473,0.0001817,0.17632,0.979628,0.155884,1.05546,0,0
598,0.546323,-2.51949,-3.24406,9.60911,1057.89,-85.8129,209.084,1017.18,553.739,0,0,0.00120473,0.0001817,0.142482,1.24717,0.081799,1.32914,0,0
599,0.564725,-2.51949,-3.2549,9.63047,1102.54,-71.8533,218.091,1056.52,578.024,0,0,0.00120473,0.0001817,0.0855344,1.92811,-0.0996393,2.01908,0,0
600,0.583127,-2.51949,-3.26574,9.65183,1144.73,-55.4946,226.979,1094.34,597.07,0,0,0.00120473,0.0001817,0.0589576,2.72225,-0.28852,2.82127,0,0
601,0.601529,-2.51949,-3.27659,9.67319,1184.54,-36.7262,235.753,1130.73,610.82,0,0,0.00120473,0.0001817,0.0626836,3.63005,-0.484481,3.73606,0,0
602,0.604892,-2.51948,-3.29294,9.68988,1180.29,-32.0449,229.779,1127.28,629.642,0,0,0.00120473,0.0001817,0.0806391,3.15618,-0.404235,3.26202,0,0
603,0.608255,-2.51946,-3.30929,9.70657,1177.6,-26.8695,223.905,1125.76,646.573,0,0,0.00120473,0.0001817,0.099578,2.70267,-0.315342,2.80592,0,0
604,0.611619,-2.51945,-3.32564,9.72327,1176.51,-21.206,218.131,1126.19,661.625,0,0,0.00120473,0.0001817,0.119405,2.26924,-0.217746,2.36747,0,0
605,0.614982,-2.51944,-3.342,9.73996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,0.618345,-2.51943,-3.35835,9.75666,1180.34,-4.99113,204.054,1137.88,670.108,0,0,0.00120473,0.0001817,0.154847,1.48403,-0.00131093,1.56893,0,0
607,0.621709,-2.51942,-3.3747,9.77335,1183.49,4.9461,195.963,1146.48,666.619,0,0,0.00120473,0.0001817,0.16847,1.1189,0.118938,1.19414,0,0
608,0.625072,-2.51941,-3.39105,9.79005,1186.44,14.7647,188.37,1154.22,664.647,0,0,0.00120473,0.0001817,0.178431,0.795017,0.235634,0.858334,0,0
609,0.628435,-2.51939,-3.4074,9.80674,1188.78,24.3185,182.83,1159.28,667.659,0,0,0.00120473,0.0001817,0.167833,0.778366,0.237591,0.840813,0,0
610,0.631799,-2.51938,-3.42376,9.82344,1190.82,33.8203,177.343,1163.86,671.062,0,0,0.00120473,0.0001817,0.15708,0.762771,0.239329,0.824255,0,0
611,0.635162,-2.51937,-3.44011,9.84013,1192.55,43.2621,171.908,1167.94,674.87,0,0,0.00120473,0.0001817,0.14618,0.748217,0.240846,0.808644,0,0
612,0.638525,-2.51936,-3.45646,9.85682,1193.97,52.6368,166.52,1171.54,679.099,0,0,0.00120473,0.0001817,0.135143,0.734684,0.242138,0.793966,0,0
613,0.641889,-2.51935,-3.47281,9.87352,1195.08,61.9365,161.177,1174.65,683.765,0,0,0.00120473,0.0001817,0.123979,0.722156,0.243204,0.780209,0,0
614,0.645252,-2.51933,-3.48916,9.89021,1195.88,71.1536,155.878,1177.25,688.882,0,0,0.00120473,0.0001817,0.112697,0.710614,0.244042,0.767358,0,0
615,0.648615,-2.51932,-3.50552,9.90691,1196.37,80.2809,150.619,1179.36,694.465,0,0,0.00120473,0.0001817,0.101305,0.700041,0.24465,0.755398,0,0
616,0.651979,-2.51931,-3.52187,9.9236,1196.55,89.3112,145.399,1180.97,700.529,0,0,0.00120473,0.0001817,0.0898138,0.690419,0.245025,0.744315,0,0
617,0.655342,-2.5193,-3.53822,9.9403,1203.54,92.7421,139.595,1188.46,706.534,0,0,0.00120473,0.0001817,0.0872549,0.688655,0.244725,0.741993,0,0
618,0.658705,-2.51929,-3.55457,9.95699,1213.51,93.7997,133.481,1198.6,712.373,0,0,0.00120473,0.0001817,0.0885466,0.690073,0.244209,0.743254,0,0
619,0.662069,-2.51928,-3.57092,9.97368,1223.45,94.8448,127.308,1208.72,718.207,0,0,0.00120473,0.0001817,0.0898505,0.691591,0.243701,0.744614,0,0
620,0.665432,-2.51926,-3.58728,9.99038,1233.37,95.8779,121.077,1218.82,724.036,0,0,0.00120473,0.0001817,0.0911658,0.693208,0.243201,0.746071,0,0
621,0.668795,-2.51925,-3.60363,10.0071,1243.27,96.8989,114.787,1228.9,729.86,0,0,0.00120473,0.0001817,0.0924926,0.694922,0.242709,0.747623,0,0
622,0.66323,-2.51923,-3.62305,10.0273,1230.63,102.551,105.748,1216.81,721.082,0,0,0.00120473,0.0001817,0.0778306,0.686963,0.237013,0.735897,0,0
623,0.657665,-2.51922,-3.64248,10.0475,1219.51,111.085,95.7687,1206.16,708.446,0,0,0.00120473,0.0001817,0.0627857,0.680922,0.231314,0.726141,0,0
624,0.652099,-2.5192,-3.66191,10.0677,1209.07,118.881,86.0299,1196.15,697.919,0,0,0.00120473,0.0001817,0.0495709,0.674737,0.226637,0.716801,0,0
625,0.646534,-2.51918,-3.68134,10.0879,1197.78,124.252,77.0635,1185.19,693.613,0,0,0.00120473,0.0001817,0.0431464,0.673429,0.221738,0.713006,0,0
626,0.640968,-2.51916,-3.70077,10.1081,1185.26,127.916,68.636,1172.91,693.534,0,0,0.00120473,0.0001817,0.0416577,0.676689,0.215946,0.713999,0,0
627,0.635403,-2.51914,-3.72019,10.1283,1172.73,131.58,60.2085,1160.64,693.454,0,0,0.00120473,0.0001817,0.0401689,0.679948,0.210153,0.714992,0,0
628,0.629838,-2.51913,-3.73962,10.1485,1160.21,135.245,51.781,1148.36,693.375,0,0,0.00120473,0.0001817,0.0386802,0.683207,0.204361,0.715985,0,0
629,0.624272,-2.51911,-3.75905,10.1687,1147.69,138.909,43.3536,1136.09,693.296,0,0,0.00120473,0.0001817,0.0371915,0.686467,0.198568,0.716978,0,0
630,0.618707,-2.51909,-3.77848,10.189,1135.17,142.573,34.9261,1123.81,693.216,0,0,0.00120473,0.0001817,0.0357027,0.689726,0.192775,0.717971,0,0
631,0.613142,-2.51907,-3.7979,10.2092,1126.42,146.312,26.5964,1115.32,693.037,0,0,0.00120473,0.0001817,0.0342738,0.69517,0.187552,0.721405,0,0
632,0.607576,-2.51905,-3.81733,10.2294,1127.96,149.86,18.897,1117.1,692.631,0,0,0.00120473,0.0001817,0.0330495,0.708005,0.185841,0.733456,0,0
633,0.602011,-2.51904,-3.83676,10.2496,1132.24,150.481,14.0345,1121.49,692.495,0,0,0.00120473,0.0001817,0.0321875,0.733461,0.199447,0.762332,0,0
634,0.596446,-2.51902,-3.85619,10.2698,1137.41,151.517,7.90194,1126.64,690.59,0,0,0.00120473,0.0001817,0.030274,0.747255,0.211497,0.779363,0,0
635,0.59088,-2.519,-3.87562,10.29,1144.19,153.75,-0.817494,1132.96,683.409,0,0,0.00120473,0.0001817,0.0265553,0.7447,0.219632,0.779267,0,0
636,0.585315,-2.51898,-3.89504,10.3102,1152.27,158.844,-12.8693,1139.33,663.104,0,0,0.00120473,0.0001817,0.021786,0.749125,0.219908,0.783617,0,0
637,0.579749,-2.51896,-3.91447,10.3304,1160.34,163.939,-24.921,1145.7,642.799,0,0,0.00120473,0.0001817,0.0170168,0.753549,0.220184,0.787967,0,0
638,0.574184,-2.51894,-3.9339,10.3506,1168.42,169.034,-36.9728,1152.07,622.494,0,0,0.00120473,0.0001817,0.0122475,0.757974,0.22046,0.792316,0,0
639,0.568619,-2.51893,-3.95333,10.3708,1176.5,174.129,-49.0246,1158.44,602.189,0,0,0.00120473,0.0001817,0.00747818,0.762399,0.220736,0.796666,0,0
640,0.563053,-2.51891,-3.97275,10.391,1184.57,179.224,-61.0764,1164.81,581.884,0,0,0.00120473,0.0001817,0.0027089,0.766824,0.221012,0.801015,0,0
641,0.557488,-2.51889,-3.99218,10.4113,1192.65,184.318,-73.1281,1171.18,561.579,0,0,0.00120473,0.0001817,-0.0020604,0.771248,0.221288,0.805365,0,0
642,0.547551,-2.51887,-4.00875,10.4306,1195.63,186.992,-82.9252,1173.04,547.648,0,0,0.00120473,0.0001817,-0.0055992,0.77491,0.218757,0.808271,0,0
643,0.537613,-2.51885,-4.02533,10.4499,1198.61,189.665,-92.7223,1174.91,533.718,0,0,0.00120473,0.0001817,-0.00913793,0.778572,0.216226,0.811178,0,0
644,0.527676,-2.51884,-4.0419,10.4692,1201.59,192.338,-102.52,1176.78,519.787,0,0,0.00120473,0.0001817,-0.0126768,0.782234,0.213695,0.814084,0,0
645,0.517739,-2.51882,-4.05847,10.4885,1200.02,192.951,-110.917,1174.22,507.139,0,0,0.00120473,0.0001817,-0.015214,0.774648,0.201645,0.803275,0,0
646,0.507801,-2.5188,-4.07504,10.5079,1193.98,191.538,-117.938,1167.32,495.754,0,0,0.00120473,0.0001817,-0.0167658,0.755995,0.18023,0.77897,0,0
647,0.497864,-2.51878,-4.09161,10.5272,1193.56,189.116,-123.918,1166.53,486.79,0,0,0.00120473,0.0001817,-0.0174717,0.740297,0.162485,0.758635,0,0
648,0.487926,-2.51877,-4.10818,10.5465,1221.35,181.645,-124.682,1196.38,489.953,0,0,0.00120473,0.0001817,-0.0139434,0.73939,0.163112,0.758171,0,0
649,0.477989,-2.51875,-4.12476,10.5658,1249.14,174.175,-125.447,1226.24,493.116,0,0,0.00120473,0.0001817,-0.0104151,0.738483,0.16374,0.757708,0,0
650,0.468052,-2.51873,-4.14133,10.5852,1251.24,171.846,-130.554,1227.53,475.947,0,0,0.00120473,0.0001817,-0.0103793,0.742829,0.160694,0.761672,0,0
651,0.458114,-2.51871,-4.1579,10.6045,1248.62,170.46,-136.457,1223.59,455.044,0,0,0.00120473,0.0001817,-0.0109849,0.748141,0.156973,0.766449,0,0
652,0.448177,-2.51869,-4.17447,10.6238,1246.01,169.075,-142.361,1219.64,434.141,0,0,0.00120473,0.0001817,-0.0115905,0.753453,0.153252,0.771225,0,0
653,0.438239,-2.51868,-4.19104,10.6431,1243.39,167.69,-148.264,1215.7,413.238,0,0,0.00120473,0.0001817,-0.0121961,0.758765,0.14953,0.776002,0,0
654,0.428302,-2.51866,-4.20761,10.6625,1240.77,166.305,-154.168,1211.75,392.335,0,0,0.00120473,0.0001817,-0.0128017,0.764077,0.145809,0.780779,0,0
655,0.418365,-2.51864,-4.22419,10.6818,1238.16,164.919,-160.071,1207.8,371.432,0,0,0.00120473,0.0001817,-0.0134073,0.769388,0.142088,0.785555,0,0
656,0.408427,-2.51862,-4.24076,10.7011,1235.54,163.534,-165.975,1203.86,350.529,0,0,0.00120473,0.0001817,-0.0140129,0.7747,0.138367,0.790332,0,0
657,0.39849,-2.51861,-4.25733,10.7204,1232.93,162.149,-171.879,1199.91,329.626,0,0,0.00120473,0.0001817,-0.0146185,0.780012,0.134645,0.795109,0,0
658,0.388553,-2.51859,-4.2739,10.7397,1230.31,160.688,-177.833,1195.92,308.379,0,0,0.00120473,0.0001817,-0.015073,0.78598,0.130837,0.80053,0,0
659,0.378615,-2.51857,-4.29047,10.7591,1228.45,155.546,-186.393,1190.71,271.231,0,0,0.00120473,0.0001817,-0.00847067,0.821774,0.124125,0.835397,0,0
660,0.368678,-2.51855,-4.30704,10.7784,1236.31,149.505,-193.264,1195.66,237.008,0,0,0.00120473,0.0001817,-0.000198675,0.850963,0.119288,0.863993,0,0
661,0.35874,-2.51853,-4.32362,10.7977,1257.3,142.866,-196.938,1214.7,208.69,0,0,0.00120473,0.0001817,0.00964698,0.870092,0.114983,0.882746,0,0
662,0.34105,-2.51853,-4.32572,10.8155,1238.35,145.217,-191.401,1198.66,233.18,0,0,0.00120473,0.0001817,-0.000594605,0.826335,0.113372,0.838418,0,0
663,0.32336,-2.51852,-4.32782,10.8333,1222.49,146.825,-187.181,1186.02,259.808,0,0,0.00120473,0.0001817,-0.00984966,0.783354,0.112267,0.794887,0,0
664,0.30567,-2.51851,-4.32993,10.8512,1215.51,143.949,-183.917,1180.58,272.055,0,0,0.00120473,0.0001817,-0.0103952,0.766659,0.109157,0.777469,0,0
665,0.287979,-2.5185,-4.33203,10.869,1209.7,139.969,-180.895,1175.63,278.961,0,0,0.00120473,0.0001817,-0.00856615,0.758624,0.105264,0.768631,0,0
666,0.270289,-2.51849,-4.33414,10.8868,1174.72,140.961,-188.183,1138.12,271.566,0,0,0.00120473,0.0001817,-0.0142323,0.791631,0.103144,0.800505,0,0
667,0.252599,-2.51848,-4.33624,10.9046,1189.64,135.056,-190.555,1154.4,285.238,0,0,0.00120473,0.0001817,-0.0160422,0.816617,0.107623,0.825672,0,0
668,0.234908,-2.51847,-4.33835,10.9224,1182.44,131.737,-193.315,1147.13,288.864,0,0,0.00120473,0.0001817,-0.0179823,0.827729,0.106141,0.836015,0,0
669,0.217218,-2.51846,-4.34045,10.9402,1175.24,128.417,-196.075,1139.86,292.491,0,0,0.00120473,0.0001817,-0.0199224,0.838843,0.10466,0.84636,0,0
670,0.199528,-2.51845,-4.34255,10.958,1168.12,123.255,-197.777,1133.02,294.557,0,0,0.00120473,0.0001817,-0.0210457,0.847101,0.102037,0.854016,0,0
671,0.181837,-2.51844,-4.34466,10.9759,1161.17,114.69,-197.524,1126.97,293.742,0,0,0.00120473,0.0001817,-0.0206605,0.850087,0.0973068,0.856708,0,0
672,0.164147,-2.51843,-4.34676,10.9937,1154.22,106.124,-197.272,1120.91,292.927,0,0,0.00120473,0.0001817,-0.0202754,0.853075,0.0925767,0.859401,0,0
673,0.146457,-2.51842,-4.34887,11.0115,1147.27,97.5583,-197.02,1114.86,292.111,0,0,0.00120473,0.0001817,-0.0198903,0.856062,0.0878466,0.862094,0,0
674,0.128767,-2.51841,-4.35097,11.0293,1140.32,88.9927,-196.768,1108.81,291.297,0,0,0.00120473,0.0001817,-0.0195052,0.859049,0.0831166,0.864787,0,0
675,0.111076,-2.5184,-4.35307,11.0471,1133.36,80.427,-196.515,1102.76,290.482,0,0,0.00120473,0.0001817,-0.0191201,0.862036,0.0783865,0.86748,0,0
676,0.093386,-2.51839,-4.35518,11.0649,1126.41,71.8614,-196.263,1096.71,289.666,0,0,0.00120473,0.0001817,-0.018735,0.865023,0.0736564,0.870172,0,0
677,0.0756957,-2.51838,-4.35728,11.0828,1119.46,63.2957,-196.011,1090.66,288.852,0,0,0.00120473,0.0001817,-0.0183499,0.86801,0.0689264,0.872865,0,0
678,0.0580054,-2.51837,-4.35939,11.1006,1112.51,54.7301,-195.758,1084.61,288.036,0,0,0.00120473,0.0001817,-0.0179648,0.870997,0.0641963,0.875558,0,0
679,0.0403151,-2.51836,-4.36149,11.1184,1105.56,46.1645,-195.506,1078.56,287.221,0,0,0.00120473,0.0001817,-0.0175796,0.873983,0.0594662,0.87825,0,0
680,0.0226248,-2.51835,-4.36359,11.1362,1098.61,37.5988,-195.254,1072.5,286.407,0,0,0.00120473,0.0001817,-0.0171945,0.876971,0.0547362,0.880943,0,0
681,0.00493455,-2.51834,-4.3657,11.154,1091.65,29.0332,-195.002,1066.45,285.591,0,0,0.00120473,0.0001817,-0.0168094,0.879957,0.0500061,0.883636,0,0
682,-0.00404809,-2.51834,-4.36444,11.1631,1085.57,24.6655,-194.615,1060.87,287.683,0,0,0.00120473,0.0001817,-0.0169102,0.885997,0.0481396,0.889572,0,0
683,-0.0130307,-2.51834,-4.36319,11.1722,1079.48,20.2977,-194.228,1055.3,289.775,0,0,0.00120473,0.0001817,-0.017011,0.892036,0.0462731,0.895507,0,0
684,-0.0220134,-2.51834,-4.36193,11.1812,1073.4,15.9299,-193.841,1049.72,291.866,0,0,0.00120473,0.0001817,-0.0171119,0.898076,0.0444066,0.901442,0,0
685,-0.030996,-2.51833,-4.36068,11.1903,1062.62,11.9859,-193.23,1039.15,291.557,0,0,0.00120473,0.0001817,-0.0170063,0.900817,0.0412019,0.90393,0,0
686,-0.0399786,-2.51833,-4.35942,11.1994,1040.35,9.08061,-192.069,1016.35,285.359,0,0,0.00120473,0.0001817,-0.0163948,0.895474,0.0347172,0.897968,0,0
687,-0.0489613,-2.51833,-4.35817,11.2084,1019.04,6.06203,-189.971,994.701,280.398,0,0,0.00120473,0.0001817,-0.0154818,0.885811,0.02798,0.887659,0,0
688,-0.0579439,-2.51832,-4.35691,11.2175,997.968,3.01449,-187.633,973.338,275.754,0,0,0.00120473,0.0001817,-0.0144917,0.875043,0.0211782,0.876238,0,0
689,-0.0669266,-2.51832,-4.35566,11.2266,976.9,-0.0330587,-185.295,951.976,271.11,0,0,0.00120473,0.0001817,-0.0135016,0.864275,0.0143763,0.864817,0,0
690,-0.0759092,-2.51832,-4.3544,11.2356,973.813,-2.47434,-184.817,948.814,270.849,0,0,0.00120473,0.0001817,-0.0127001,0.86655,0.00920823,0.866778,0,0
691,-0.0848918,-2.51831,-4.35315,11.2447,988.425,-4.30586,-185.938,963.607,275.258,0,0,0.00120473,0.0001817,-0.0121066,0.88077,0.00562526,0.881024,0,0
692,-0.0938745,-2.51831,-4.35189,11.2538,1004.56,-5.941,-184.645,980.39,283.997,0,0,0.00120473,0.0001817,-0.011777,0.886159,0.00192697,0.886542,0,0
693,-0.102857,-2.51831,-4.35063,11.2629,1020.69,-7.57613,-183.353,997.173,292.735,0,0,0.00120473,0.0001817,-0.0114473,0.891546,-0.00177134,0.892061,0,0
694,-0.11184,-2.51831,-4.34938,11.2719,1027.06,-11.5073,-180.66,1003.83,298.062,0,0,0.00120473,0.0001817,-0.0108306,0.890463,-0.00466186,0.891096,0,0
695,-0.120822,-2.5183,-4.34812,11.281,1029.8,-16.2921,-177.447,1006.73,302.122,0,0,0.00120473,0.0001817,-0.010107,0.886975,-0.00725204,0.887721,0,0
696,-0.129805,-2.5183,-4.34687,11.2901,1032.54,-21.0768,-174.233,1009.63,306.181,0,0,0.00120473,0.0001817,-0.00938356,0.883486,-0.00984227,0.884346,0,0
697,-0.138788,-2.5183,-4.34561,11.2991,1035.28,-25.8616,-171.02,1012.53,310.24,0,0,0.00120473,0.0001817,-0.00866004,0.879998,-0.0124324,0.880972,0,0
698,-0.14777,-2.51829,-4.34436,11.3082,1038.02,-30.6464,-167.807,1015.42,314.3,0,0,0.00120473,0.0001817,-0.00793653,0.876509,-0.0150227,0.877597,0,0
699,-0.156753,-2.51829,-4.3431,11.3173,1040.76,-35.4311,-164.594,1018.32,318.359,0,0,0.00120473,0.0001817,-0.00721302,0.873021,-0.0176128,0.874223,0,0
700,-0.165736,-2.51829,-4.34185,11.3263,1043.5,-40.2159,-161.38,1021.22,322.419,0,0,0.00120473,0.0001817,-0.00648954,0.869532,-0.0202031,0.870847,0,0
701,-0.174718,-2.51828,-4.34059,11.3354,1046.24,-45.0007,-158.167,1024.12,326.478,0,0,0.00120473,0.0001817,-0.00576602,0.866044,-0.0227932,0.867473,0,0
702,-0.185612,-2.51828,-4.33788,11.3466,1048.22,-50.9145,-154.038,1026.28,332.331,0,0,0.00120473,0.0001817,-0.00480765,0.863148,-0.0258548,0.864701,0,0
703,-0.196506,-2.51828,-4.33518,11.3579,1050.19,-56.8284,-149.908,1028.44,338.184,0,0,0.00120473,0.0001817,-0.00384924,0.860253,-0.0289164,0.861929,0,0
704,-0.2074,-2.51828,-4.33247,11.3691,1052.17,-62.7422,-145.779,1030.61,344.038,0,0,0.00120473,0.0001817,-0.00289087,0.857358,-0.031978,0.859157,0,0
705,-0.218294,-2.51827,-4.32976,11.3803,1054.15,-68.6561,-141.649,1032.77,349.891,0,0,0.00120473,0.0001817,-0.00193246,0.854463,-0.0350395,0.856385,0,0
706,-0.229188,-2.51827,-4.32706,11.3915,1056.13,-74.5699,-137.519,1034.94,355.744,0,0,0.00120473,0.0001817,-0.000974086,0.851567,-0.0381011,0.853613,0,0
707,-0.240082,-2.51827,-4.32435,11.4028,1058.1,-80.4837,-133.39,1037.1,361.597,0,0,0.00120473,0.0001817,-1.57E-05,0.848672,-0.0411627,0.85084,0,0
708,-0.250976,-2.51827,-4.32164,11.414,1060.08,-86.3976,-129.26,1039.27,367.451,0,0,0.00120473,0.0001817,0.000942695,0.845777,-0.0442242,0.848069,0,0
709,-0.26187,-2.51826,-4.31894,11.4252,1062.06,-92.3114,-125.131,1041.43,373.304,0,0,0.00120473,0.0001817,0.00190107,0.842881,-0.0472858,0.845296,0,0
710,-0.272764,-2.51826,-4.31623,11.4364,1064.03,-98.2253,-121.001,1043.6,379.157,0,0,0.00120473,0.0001817,0.00285948,0.839986,-0.0503473,0.842524,0,0
711,-0.283658,-2.51826,-4.31352,11.4477,1066.01,-104.139,-116.871,1045.76,385.01,0,0,0.00120473,0.0001817,0.00381785,0.837091,-0.0534089,0.839752,0,0
712,-0.294552,-2.51826,-4.31082,11.4589,1067.99,-110.053,-112.742,1047.93,390.864,0,0,0.00120473,0.0001817,0.00477622,0.834195,-0.0564706,0.83698,0,0
713,-0.305446,-2.51825,-4.30811,11.4701,1069.97,-115.967,-108.612,1050.09,396.717,0,0,0.00120473,0.0001817,0.00573463,0.8313,-0.0595321,0.834208,0,0
714,-0.31634,-2.51825,-4.3054,11.4813,1071.94,-121.881,-104.483,1052.26,402.57,0,0,0.00120473,0.0001817,0.00669301,0.828405,-0.0625937,0.831436,0,0
715,-0.327234,-2.51825,-4.3027,11.4926,1073.92,-127.795,-100.353,1054.42,408.424,0,0,0.00120473,0.0001817,0.00765141,0.82551,-0.0656552,0.828664,0,0
716,-0.338128,-2.51825,-4.29999,11.5038,1075.9,-133.708,-96.2234,1056.59,414.277,0,0,0.00120473,0.0001817,0.00860979,0.822614,-0.0687168,0.825892,0,0
717,-0.349022,-2.51824,-4.29728,11.515,1060.28,-139.876,-93.1266,1040.51,411.443,0,0,0.00120473,0.0001817,0.00973206,0.816102,-0.0692748,0.819387,0,0
718,-0.359915,-2.51824,-4.29458,11.5262,1062.5,-143.771,-91.2756,1042.69,411.78,0,0,0.00120473,0.0001817,0.010753,0.811566,-0.0756912,0.816833,0,0
719,-0.370809,-2.51824,-4.29187,11.5375,1070.77,-147.042,-89.6805,1051.09,413.606,0,0,0.00120473,0.0001817,0.0117347,0.807825,-0.0838546,0.815608,0,0
720,-0.381703,-2.51823,-4.28916,11.5487,1079.04,-150.312,-88.0852,1059.48,415.431,0,0,0.00120473,0.0001817,0.0127164,0.804084,-0.0920177,0.814384,0,0
721,-0.392597,-2.51823,-4.28646,11.5599,1087.32,-153.582,-86.49,1067.87,417.257,0,0,0.00120473,0.0001817,0.0136982,0.800343,-0.100181,0.813159,0,0
722,-0.390686,-2.51824,-4.27863,11.568,1060.16,-155.398,-84.5288,1040.24,419.268,0,0,0.00120473,0.0001817,0.0142006,0.808167,-0.0936073,0.819063,0,0
723,-0.388776,-2.51825,-4.27081,11.576,1033,-157.213,-82.5674,1012.6,421.28,0,0,0.00120473,0.0001817,0.0147031,0.815992,-0.0870332,0.824969,0,0
724,-0.386865,-2.51825,-4.26298,11.5841,1016.33,-157.123,-80.5961,995.939,426.544,0,0,0.00120473,0.0001817,0.0146027,0.821222,-0.0848442,0.82932,0,0
725,-0.384954,-2.51826,-4.25516,11.5921,1009.19,-155.301,-78.6156,989.249,434.766,0,0,0.00120473,0.0001817,0.0139545,0.824092,-0.0866414,0.83226,0,0
726,-0.383043,-2.51827,-4.24733,11.6002,1002.05,-153.479,-76.6349,982.559,442.989,0,0,0.00120473,0.0001817,0.0133062,0.826962,-0.0884389,0.8352,0,0
727,-0.381132,-2.51828,-4.23951,11.6082,994.915,-151.658,-74.6544,975.869,451.211,0,0,0.00120473,0.0001817,0.012658,0.829832,-0.0902361,0.83814,0,0
728,-0.379221,-2.51828,-4.23168,11.6163,987.776,-149.836,-72.6739,969.179,459.433,0,0,0.00120473,0.0001817,0.0120098,0.832702,-0.0920333,0.841079,0,0
729,-0.37731,-2.51829,-4.22386,11.6244,980.637,-148.014,-70.6934,962.489,467.655,0,0,0.00120473,0.0001817,0.0113615,0.835571,-0.0938304,0.844019,0,0
730,-0.375399,-2.5183,-4.21603,11.6324,973.497,-146.192,-68.7127,955.799,475.878,0,0,0.00120473,0.0001817,0.0107133,0.838441,-0.0956279,0.846959,0,0
731,-0.373489,-2.5183,-4.20821,11.6405,966.358,-144.37,-66.7322,949.109,484.099,0,0,0.00120473,0.0001817,0.010065,0.841311,-0.0974251,0.849899,0,0
732,-0.371578,-2.51831,-4.20038,11.6485,959.219,-142.548,-64.7517,942.419,492.321,0,0,0.00120473,0.0001817,0.00941679,0.844181,-0.0992223,0.852838,0,0
733,-0.369667,-2.51832,-4.19256,11.6566,952.08,-140.726,-62.7711,935.729,500.544,0,0,0.00120473,0.0001817,0.00876852,0.847051,-0.10102,0.855778,0,0
734,-0.367756,-2.51833,-4.18473,11.6646,944.941,-138.905,-60.7906,929.039,508.766,0,0,0.00120473,0.0001817,0.00812029,0.849921,-0.102817,0.858718,0,0
735,-0.365845,-2.51833,-4.17691,11.6727,937.802,-137.083,-58.8101,922.349,516.988,0,0,0.00120473,0.0001817,0.00747205,0.852791,-0.104614,0.861658,0,0
736,-0.363934,-2.51834,-4.16908,11.6807,930.663,-135.261,-56.8296,915.659,525.21,0,0,0.00120473,0.0001817,0.00682382,0.855661,-0.106411,0.864597,0,0
737,-0.362023,-2.51835,-4.16126,11.6888,923.523,-133.439,-54.8489,908.969,533.432,0,0,0.00120473,0.0001817,0.00617554,0.858531,-0.108209,0.867537,0,0
738,-0.360113,-2.51835,-4.15343,11.6969,914.993,-131.991,-53.021,900.781,540.774,0,0,0.00120473,0.0001817,0.00561432,0.861934,-0.10886,0.870705,0,0
739,-0.358202,-2.51836,-4.14561,11.7049,905.472,-130.81,-51.3018,891.526,547.487,0,0,0.00120473,0.0001817,0.00511509,0.865717,-0.108695,0.874037,0,0
740,-0.356291,-2.51837,-4.13778,11.713,895.95,-129.628,-49.5825,882.27,554.201,0,0,0.00120473,0.0001817,0.00461584,0.869501,-0.108529,0.877368,0,0
741,-0.35438,-2.51838,-4.12996,11.721,887.16,-125.655,-46.7247,874.192,562.708,0,0,0.00120473,0.0001817,0.00355944,0.864777,-0.109742,0.872735,0,0
742,-0.340679,-2.51838,-4.129,11.7347,878.298,-121.472,-46.164,865.542,567.393,0,0,0.00120473,0.0001817,0.00330346,0.865698,-0.103571,0.873145,0,0
743,-0.326978,-2.51839,-4.12804,11.7485,872.471,-116.439,-45.5304,860.012,571.577,0,0,0.00120473,0.0001817,0.00302759,0.861817,-0.0961958,0.868846,0,0
744,-0.313278,-2.5184,-4.12708,11.7622,866.642,-111.405,-44.8967,854.482,575.759,0,0,0.00120473,0.0001817,0.00275171,0.857936,-0.08882,0.864548,0,0
745,-0.299577,-2.5184,-4.12612,11.776,860.813,-106.371,-44.2631,848.951,579.942,0,0,0.00120473,0.0001817,0.00247583,0.854055,-0.0814443,0.860249,0,0
746,-0.285876,-2.51841,-4.12516,11.7897,854.986,-101.338,-43.6295,843.422,584.126,0,0,0.00120473,0.0001817,0.00219997,0.850174,-0.0740686,0.855951,0,0
