Analysis: Scenario 1,,,,,,,,,,,,,,,,,,,,,,,
Length Units,centimeter,,,,,,,,,,,,,,,,,,,,,,
0, x, y, z, x-axis value,(1) Velocity Magnitude(cm/s),(2) Vx-Velocity(cm/s),(3) Vy-Velocity(cm/s),(4) Vz-Velocity(cm/s),(5) Static Pressure(dyne/cm2),(6) Temperature(Celsius),(7) Scalar variable(),(8) Density(g/cm3),(9) Viscosity(poise),(10) Shear Stress XY (Tau-XY)(dyne/cm2),(11) Shear Stress YZ (Tau-YZ)(dyne/cm2),(12) Shear Stress ZX (Tau-ZX)(dyne/cm2),(13) Shear Stress (Tau) Magnitude(dyne/cm2),(14) Wall Film Coefficients(W/cm2/K),(15) Wall Heat Flux(W/cm2),(16) Absolute Pressure(dyne/cm2),(17) Total Pressure(dyne/cm2),(18) Total Temperature(Celsius),(19) Mach Number()
569,0.236968,-2.5068,-3.77319,4.72802,1093.7,15.3864,-4.9939,1075.94,255.933,0,0,0.00120473,0.0001817,0.03887,1.6138,0.0210761,1.62548,0,0,1.01E+06,1.01E+06,0.0922094,0.0330107
570,0.233964,-2.5068,-3.76152,4.74007,1092.47,17.8265,-3.86358,1075.82,270.225,0,0,0.00120473,0.0001817,0.0341493,1.61714,0.0288949,1.62831,0,0,1.01E+06,1.01E+06,0.0899654,0.0329737
571,0.230961,-2.5068,-3.74985,4.75212,1091.25,20.2666,-2.73327,1075.7,284.517,0,0,0.00120473,0.0001817,0.0294286,1.62048,0.0367137,1.63114,0,0,1.01E+06,1.01E+06,0.0877215,0.0329368
572,0.227957,-2.5068,-3.73818,4.76417,1090.03,22.7067,-1.60299,1075.58,298.809,0,0,0.00120473,0.0001817,0.0247081,1.62382,0.0445323,1.63398,0,0,1.01E+06,1.01E+06,0.0854776,0.0328998
573,0.224953,-2.5068,-3.72651,4.77622,1088.8,25.1468,-0.47267,1075.46,313.101,0,0,0.00120473,0.0001817,0.0199874,1.62716,0.0523511,1.63681,0,0,1.01E+06,1.01E+06,0.0832336,0.0328629
574,0.22195,-2.5068,-3.71484,4.78827,1091.95,28.9702,-2.84568,1081.34,330.256,0,0,0.00120473,0.0001817,0.011277,1.63166,0.0542879,1.64093,0,0,1.01E+06,1.01E+06,0.0818236,0.0329579
575,0.218946,-2.5068,-3.70317,4.80032,1096.23,33.1516,-6.12518,1088.78,348.151,0,0,0.00120473,0.0001817,0.00153408,1.63646,0.0547028,1.64539,0,0,1.01E+06,1.01E+06,0.0806293,0.033087
576,0.215942,-2.5068,-3.6915,4.81237,1100.51,37.333,-9.40467,1096.22,366.047,0,0,0.00120473,0.0001817,-0.00820884,1.64126,0.0551177,1.64985,0,0,1.01E+06,1.01E+06,0.0794351,0.0332161
577,0.212939,-2.5068,-3.67983,4.82443,1100.65,40.4644,-10.188,1098.5,382.032,0,0,0.00120473,0.0001817,-0.016195,1.63712,0.0542361,1.64554,0,0,1.01E+06,1.01E+06,0.0783222,0.0332206
578,0.209935,-2.5068,-3.66816,4.83648,1092.1,41.3818,-5.70792,1089.88,393.986,0,0,0.00120473,0.0001817,-0.0204772,1.61413,0.0506203,1.62274,0,0,1.01E+06,1.01E+06,0.0773808,0.0329623
579,0.206931,-2.5068,-3.65649,4.84853,1088.03,42.4688,-2.63792,1085.69,408.158,0,0,0.00120473,0.0001817,-0.0252722,1.58758,0.0477259,1.59653,0,0,1.01E+06,1.01E+06,0.0769372,0.0328395
580,0.203928,-2.5068,-3.64482,4.86058,1103.44,44.292,-5.69064,1100.7,431.962,0,0,0.00120473,0.0001817,-0.0322937,1.5456,0.0479636,1.5555,0,0,1.01E+06,1.01E+06,0.0786544,0.0333047
581,0.200924,-2.5068,-3.63315,4.87263,1118.86,46.1151,-8.74343,1115.72,455.767,0,0,0.00120473,0.0001817,-0.0393153,1.50361,0.0482014,1.51447,0,0,1.01E+06,1.01E+06,0.0803716,0.03377
582,0.200947,-2.5068,-3.6289,4.87688,1123.54,46.7696,-9.6656,1120.23,463.719,0,0,0.00120473,0.0001817,-0.0421372,1.48489,0.0475212,1.49628,0,0,1.01E+06,1.01E+06,0.0814111,0.0339113
583,0.20097,-2.5068,-3.62465,4.88113,1128.22,47.4241,-10.5878,1124.74,471.671,0,0,0.00120473,0.0001817,-0.0449593,1.46617,0.0468409,1.47808,0,0,1.01E+06,1.01E+06,0.0824506,0.0340527
584,0.200993,-2.5068,-3.6204,4.88538,1132.91,48.0786,-11.51,1129.26,479.623,0,0,0.00120473,0.0001817,-0.0477812,1.44746,0.0461607,1.45988,0,0,1.01E+06,1.01E+06,0.08349,0.0341941
585,0.201016,-2.5068,-3.61614,4.88964,1136.51,48.6875,-12.231,1132.68,487.141,0,0,0.00120473,0.0001817,-0.0505674,1.42979,0.0453548,1.44273,0,0,1.01E+06,1.01E+06,0.0844256,0.0343027
586,0.201039,-2.5068,-3.61189,4.89389,1132.66,48.9824,-11.5691,1128.65,491.667,0,0,0.00120473,0.0001817,-0.0531062,1.41935,0.0436851,1.43273,0,0,1.01E+06,1.01E+06,0.0846469,0.0341867
587,0.201062,-2.5068,-3.60764,4.89814,1128.82,49.2773,-10.907,1124.62,496.194,0,0,0.00120473,0.0001817,-0.0556451,1.40891,0.0420153,1.42274,0,0,1.01E+06,1.01E+06,0.0848682,0.0340706
588,0.201085,-2.5068,-3.60338,4.9024,1124.97,49.5722,-10.2451,1120.59,500.721,0,0,0.00120473,0.0001817,-0.0581839,1.39847,0.0403457,1.41274,0,0,1.01E+06,1.01E+06,0.0850895,0.0339545
589,0.201108,-2.5068,-3.59913,4.90665,1121.12,49.8672,-9.58307,1116.56,505.248,0,0,0.00120473,0.0001817,-0.0607229,1.38803,0.0386759,1.40275,0,0,1.01E+06,1.01E+06,0.0853108,0.0338384
590,0.201131,-2.5068,-3.59488,4.9109,1117.28,50.1621,-8.9211,1112.53,509.774,0,0,0.00120473,0.0001817,-0.0632617,1.37759,0.0370062,1.39275,0,0,1.01E+06,1.01E+06,0.0855321,0.0337224
591,0.201154,-2.5068,-3.59062,4.91516,1113.43,50.457,-8.25913,1108.5,514.301,0,0,0.00120473,0.0001817,-0.0658005,1.36715,0.0353365,1.38275,0,0,1.01E+06,1.01E+06,0.0857534,0.0336063
592,0.201177,-2.5068,-3.58637,4.91941,1109.59,50.752,-7.59712,1104.47,518.828,0,0,0.00120473,0.0001817,-0.0683395,1.35671,0.0336668,1.37276,0,0,1.01E+06,1.01E+06,0.0859747,0.0334902
593,0.2012,-2.5068,-3.58212,4.92366,1105.74,51.0469,-6.93515,1100.44,523.354,0,0,0.00120473,0.0001817,-0.0708783,1.34627,0.0319971,1.36276,0,0,1.01E+06,1.01E+06,0.086196,0.0333742
594,0.201222,-2.5068,-3.57787,4.92792,1101.9,51.3418,-6.27315,1096.41,527.881,0,0,0.00120473,0.0001817,-0.0734173,1.33583,0.0303273,1.35277,0,0,1.01E+06,1.01E+06,0.0864173,0.0332581
595,0.201245,-2.5068,-3.57361,4.93217,1098.05,51.6368,-5.61118,1092.38,532.408,0,0,0.00120473,0.0001817,-0.0759561,1.32539,0.0286576,1.34277,0,0,1.01E+06,1.01E+06,0.0866386,0.033142
596,0.201268,-2.5068,-3.56936,4.93642,1094.2,51.9317,-4.94917,1088.35,536.934,0,0,0.00120473,0.0001817,-0.078495,1.31495,0.0269878,1.33277,0,0,1.01E+06,1.01E+06,0.0868599,0.0330259
597,0.201291,-2.5068,-3.56511,4.94067,1090.36,52.2266,-4.2872,1084.32,541.461,0,0,0.00120473,0.0001817,-0.0810338,1.30451,0.0253182,1.32278,0,0,1.01E+06,1.01E+06,0.0870812,0.0329099
598,0.201314,-2.5068,-3.56085,4.94493,1086.51,52.5216,-3.62519,1080.29,545.988,0,0,0.00120473,0.0001817,-0.0835728,1.29408,0.0236484,1.31278,0,0,1.01E+06,1.01E+06,0.0873025,0.0327938
599,0.201337,-2.5068,-3.5566,4.94918,1082.67,52.8165,-2.96322,1076.26,550.514,0,0,0.00120473,0.0001817,-0.0861116,1.28364,0.0219787,1.30279,0,0,1.01E+06,1.01E+06,0.0875238,0.0326777
600,0.20136,-2.5068,-3.55235,4.95343,1078.82,53.1114,-2.30121,1072.23,555.041,0,0,0.00120473,0.0001817,-0.0886506,1.2732,0.0203089,1.29279,0,0,1.01E+06,1.01E+06,0.0877451,0.0325616
601,0.201383,-2.5068,-3.54809,4.95769,1074.98,53.4064,-1.63925,1068.2,559.568,0,0,0.00120473,0.0001817,-0.0911894,1.26276,0.0186392,1.28279,0,0,1.01E+06,1.01E+06,0.0879664,0.0324456
602,0.179725,-2.5068,-3.56476,4.98502,1036.14,49.4098,5.45324,1030.49,526.894,0,0,0.00120473,0.0001817,-0.0737745,1.43947,0.0316379,1.45375,0,0,1.01E+06,1.01E+06,0.0722167,0.0312734
603,0.158066,-2.5068,-3.58143,5.01235,1039.6,45.4887,14.8638,1035.85,504.443,0,0,0.00120473,0.0001817,-0.0580049,1.49825,0.0477863,1.5079,0,0,1.01E+06,1.01E+06,0.0662337,0.0313779
604,0.136407,-2.5068,-3.5981,5.03968,1054.27,41.5878,24.8882,1052.6,484.699,0,0,0.00120473,0.0001817,-0.0426711,1.52579,0.0647685,1.53113,0,0,1.01E+06,1.01E+06,0.0628365,0.0318205
605,0.114749,-2.5068,-3.61477,5.06701,1013.24,35.6059,15.9487,1012.25,488.641,0,0,0.00120473,0.0001817,-0.0422469,1.47782,0.034254,1.48033,0,0,1.01E+06,1.01E+06,0.0594825,0.0305821
606,0.09309,-2.5068,-3.63144,5.09434,1031.74,30.8242,13.8266,1030.93,482.652,0,0,0.00120473,0.0001817,-0.0398775,1.45917,0.0231809,1.46122,0,0,1.01E+06,1.01E+06,0.0597718,0.0311405
607,0.0714314,-2.5068,-3.64811,5.12167,1050.24,26.0425,11.7044,1049.61,476.664,0,0,0.00120473,0.0001817,-0.037508,1.44051,0.0121079,1.44212,0,0,1.01E+06,1.01E+06,0.0600612,0.0316989
608,0.0497728,-2.5068,-3.66478,5.149,1068.74,21.2608,9.58234,1068.28,470.676,0,0,0.00120473,0.0001817,-0.0351386,1.42186,0.0010348,1.42301,0,0,1.01E+06,1.01E+06,0.0603506,0.0322573
609,0.0281141,-2.5068,-3.68145,5.17634,1087.24,16.479,7.46019,1086.96,464.688,0,0,0.00120473,0.0001817,-0.0327691,1.40321,-0.0100382,1.4039,0,0,1.01E+06,1.01E+06,0.0606399,0.0328157
610,0.0064555,-2.5068,-3.69812,5.20367,1109.82,11.3881,4.14173,1109.63,454.484,0,0,0.00120473,0.0001817,-0.0260382,1.37677,-0.0102329,1.37731,0,0,1.01E+06,1.01E+06,0.063174,0.0334972
611,-0.0152031,-2.5068,-3.71479,5.231,1134.29,7.41968,7.04508,1129.81,428.549,0,0,0.00120473,0.0001817,-0.0276453,1.40149,-0.0104213,1.40258,0,0,1.01E+06,1.01E+06,0.0680554,0.034236
612,-0.0368618,-2.5068,-3.73147,5.25833,1171.59,1.41943,7.55626,1165.1,405.806,0,0,0.00120473,0.0001817,-0.0278136,1.42732,-0.0117092,1.42885,0,0,1.01E+06,1.01E+06,0.0750395,0.0353616
613,-0.0585204,-2.5068,-3.74814,5.28566,1208.88,-4.58082,8.06744,1200.39,383.063,0,0,0.00120473,0.0001817,-0.0279819,1.45315,-0.0129971,1.45513,0,0,1.01E+06,1.01E+06,0.0820236,0.0364872
614,-0.080179,-2.5068,-3.76481,5.31299,1246.18,-10.5811,8.57855,1235.67,360.32,0,0,0.00120473,0.0001817,-0.0281501,1.47898,-0.0142849,1.48141,0,0,1.01E+06,1.01E+06,0.0890077,0.0376129
615,-0.101838,-2.5068,-3.78148,5.34032,1283.47,-16.5813,9.08973,1270.96,337.577,0,0,0.00120473,0.0001817,-0.0283184,1.50481,-0.0155727,1.50768,0,0,1.01E+06,1.01E+06,0.0959918,0.0387385
616,-0.123496,-2.5068,-3.79815,5.36765,1253.97,-16.4878,9.4,1249.21,303.151,0,0,0.00120473,0.0001817,-0.0490235,1.66418,-0.0303124,1.6666,0,0,1.01E+06,1.01E+06,0.0857109,0.037848
617,-0.145155,-2.5068,-3.81482,5.39498,1206.99,-15.5259,8.82331,1206.51,268.309,0,0,0.00120473,0.0001817,-0.0669782,1.76189,-0.0431314,1.76479,0,0,1.01E+06,1.01E+06,0.0777199,0.03643
618,-0.166814,-2.5068,-3.83149,5.42232,1228.15,-16.2801,4.30894,1227.71,232.926,0,0,0.00120473,0.0001817,-0.0721705,1.70658,-0.0459007,1.71023,0,0,1.01E+06,1.01E+06,0.083947,0.0370688
619,-0.188472,-2.5068,-3.84816,5.44965,1242.63,-16.0128,-2.90458,1242.22,201.77,0,0,0.00120473,0.0001817,-0.0725449,1.62951,-0.0328476,1.63411,0,0,1.01E+06,1.01E+06,0.0923828,0.0375057
620,-0.210131,-2.5068,-3.86483,5.47698,1239.42,-15.0468,-10.2511,1239.05,171.958,0,0,0.00120473,0.0001817,-0.0732802,1.56258,-0.0168843,1.56834,0,0,1.01E+06,1.01E+06,0.0993225,0.0374088
621,-0.231789,-2.5068,-3.8815,5.50431,1398.85,-10.1187,-8.65584,1298.03,141.42,0,0,0.00120473,0.0001817,-0.0616677,1.20745,-0.0318111,1.21467,0,0,1.01E+06,1.01E+06,0.128157,0.0422208
622,-0.223469,-2.5068,-3.88377,5.51294,1389.04,-10.4168,-9.57205,1297.56,138.506,0,0,0.00120473,0.0001817,-0.0640508,1.26118,-0.0345347,1.26799,0,0,1.01E+06,1.01E+06,0.124526,0.0419247
623,-0.215149,-2.5068,-3.88605,5.52156,1379.22,-10.715,-10.4883,1297.1,135.593,0,0,0.00120473,0.0001817,-0.066434,1.31492,-0.037258,1.32132,0,0,1.01E+06,1.01E+06,0.120895,0.0416285
624,-0.206828,-2.5068,-3.88833,5.53019,1369.41,-11.0131,-11.4045,1296.64,132.679,0,0,0.00120473,0.0001817,-0.0688171,1.36865,-0.0399816,1.37464,0,0,1.01E+06,1.01E+06,0.117263,0.0413324
625,-0.198508,-2.5068,-3.89061,5.53881,1354.56,-11.3349,-12.242,1293.34,129.678,0,0,0.00120473,0.0001817,-0.071524,1.42614,-0.0418969,1.43174,0,0,1.01E+06,1.01E+06,0.113128,0.0408843
626,-0.190188,-2.5068,-3.89288,5.54744,1299.39,-11.8451,-12.4484,1267.3,125.968,0,0,0.00120473,0.0001817,-0.0768241,1.51374,-0.0373404,1.51912,0,0,1.01E+06,1.01E+06,0.104957,0.0392191
627,-0.181867,-2.5068,-3.89516,5.55607,1270.39,-12.5798,-14.6191,1256.53,126.235,0,0,0.00120473,0.0001817,-0.0793802,1.59723,-0.0336912,1.60205,0,0,1.01E+06,1.01E+06,0.0992217,0.0383438
628,-0.173547,-2.5068,-3.89744,5.56469,1260.89,-13.4815,-18.253,1257.13,129.465,0,0,0.00120473,0.0001817,-0.0798922,1.67765,-0.0307177,1.68165,0,0,1.01E+06,1.01E+06,0.0953018,0.0380569
629,-0.165226,-2.5068,-3.89971,5.57332,1242.05,-13.1481,-19.8853,1241.7,131.66,0,0,0.00120473,0.0001817,-0.080663,1.73391,-0.0285689,1.73749,0,0,1.01E+06,1.01E+06,0.0914652,0.0374883
630,-0.156906,-2.5068,-3.90199,5.58195,1218.44,-12.1838,-20.4954,1218.09,133.327,0,0,0.00120473,0.0001817,-0.081566,1.77782,-0.0268412,1.78118,0,0,1.01E+06,1.01E+06,0.0876715,0.0367758
631,-0.148586,-2.5068,-3.90427,5.59057,1201.55,-11.4039,-21.3585,1201.18,134.945,0,0,0.00120473,0.0001817,-0.0817584,1.81501,-0.0245161,1.81809,0,0,1.01E+06,1.01E+06,0.0847618,0.0362659
632,-0.140265,-2.5068,-3.90655,5.5992,1231.73,-11.917,-23.9959,1231.31,136.223,0,0,0.00120473,0.0001817,-0.0769657,1.80504,-0.0179998,1.80739,0,0,1.01E+06,1.01E+06,0.0880542,0.0371769
633,-0.131945,-2.5068,-3.90882,5.60783,1247.01,-12.5128,-25.7283,1246.53,136.4,0,0,0.00120473,0.0001817,-0.0722796,1.79157,-0.0134768,1.79345,0,0,1.01E+06,1.01E+06,0.0902894,0.0376381
634,-0.123624,-2.5068,-3.9111,5.61645,1241.98,-13.2214,-26.2268,1241.44,135.079,0,0,0.00120473,0.0001817,-0.0677388,1.77334,-0.0116712,1.77509,0,0,1.01E+06,1.01E+06,0.0910834,0.0374861
635,-0.115304,-2.5068,-3.91338,5.62508,1236.94,-13.9301,-26.7254,1236.34,133.756,0,0,0.00120473,0.0001817,-0.063198,1.75511,-0.0098656,1.75672,0,0,1.01E+06,1.01E+06,0.0918774,0.037334
636,-0.106984,-2.5068,-3.91565,5.63371,1231.9,-14.6387,-27.2239,1231.25,132.434,0,0,0.00120473,0.0001817,-0.0586572,1.73688,-0.00806,1.73836,0,0,1.01E+06,1.01E+06,0.0926713,0.037182
637,-0.0986633,-2.5068,-3.91793,5.64233,1226.87,-15.3473,-27.7224,1226.15,131.112,0,0,0.00120473,0.0001817,-0.0541164,1.71865,-0.0062544,1.71999,0,0,1.01E+06,1.01E+06,0.0934653,0.03703
638,-0.0903429,-2.5068,-3.92021,5.65096,1221.83,-16.0559,-28.2209,1221.05,129.79,0,0,0.00120473,0.0001817,-0.0495756,1.70042,-0.0044488,1.70163,0,0,1.01E+06,1.01E+06,0.0942593,0.036878
639,-0.0820225,-2.5068,-3.92249,5.65958,1216.79,-16.7646,-28.7195,1215.96,128.468,0,0,0.00120473,0.0001817,-0.0450348,1.68219,-0.0026432,1.68326,0,0,1.01E+06,1.01E+06,0.0950533,0.036726
640,-0.0737021,-2.5068,-3.92476,5.66821,1211.76,-17.4732,-29.218,1210.86,127.146,0,0,0.00120473,0.0001817,-0.040494,1.66396,-0.0008376,1.6649,0,0,1.01E+06,1.01E+06,0.0958473,0.0365739
641,-0.0653817,-2.5068,-3.92704,5.67684,1206.72,-18.1818,-29.7165,1205.76,125.824,0,0,0.00120473,0.0001817,-0.0359531,1.64573,0.000967995,1.64654,0,0,1.01E+06,1.01E+06,0.0966413,0.0364219
642,-0.0702186,-2.5068,-3.91616,5.68874,1220.06,-16.1271,-27.8796,1219.26,139.797,0,0,0.00120473,0.0001817,-0.0407326,1.68437,0.000319688,1.68528,0,0,1.01E+06,1.01E+06,0.0945367,0.0368245
643,-0.0750554,-2.5068,-3.90529,5.70065,1233.39,-14.0723,-26.0428,1232.75,153.77,0,0,0.00120473,0.0001817,-0.045512,1.723,-0.00032863,1.72402,0,0,1.01E+06,1.01E+06,0.0924321,0.037227
644,-0.0798923,-2.5068,-3.89441,5.71255,1246.73,-12.0176,-24.206,1246.24,167.743,0,0,0.00120473,0.0001817,-0.0502915,1.76164,-0.000976938,1.76276,0,0,1.01E+06,1.01E+06,0.0903276,0.0376296
645,-0.0847291,-2.5068,-3.88353,5.72446,1260.07,-9.96281,-22.3691,1259.74,181.716,0,0,0.00120473,0.0001817,-0.0550709,1.80027,-0.00162524,1.8015,0,0,1.01E+06,1.01E+06,0.088223,0.0380321
646,-0.089566,-2.5068,-3.87265,5.73636,1264.57,-9.17602,-19.3349,1264.31,196.051,0,0,0.00120473,0.0001817,-0.0577298,1.81813,-0.00416575,1.81948,0,0,1.01E+06,1.01E+06,0.0864365,0.0381679
647,-0.0944028,-2.5068,-3.86177,5.74827,1263.67,-10.256,-15.1316,1262.89,211.715,0,0,0.00120473,0.0001817,-0.0565476,1.79797,-0.00801304,1.79944,0,0,1.01E+06,1.01E+06,0.0862353,0.0381408
648,-0.0992397,-2.5068,-3.8509,5.76017,1262.18,-11.3163,-10.969,1260.69,227.401,0,0,0.00120473,0.0001817,-0.0551665,1.77447,-0.0117244,1.7761,0,0,1.01E+06,1.01E+06,0.0862004,0.038096
649,-0.104077,-2.5068,-3.84002,5.77208,1260.7,-12.3766,-6.80653,1258.49,243.086,0,0,0.00120473,0.0001817,-0.0537854,1.75097,-0.0154358,1.75277,0,0,1.01E+06,1.01E+06,0.0861654,0.0380511
650,-0.108913,-2.5068,-3.82914,5.78398,1259.21,-13.4369,-2.64397,1256.29,258.771,0,0,0.00120473,0.0001817,-0.0524043,1.72747,-0.0191472,1.72943,0,0,1.01E+06,1.01E+06,0.0861305,0.0380063
651,-0.11375,-2.5068,-3.81826,5.79589,1257.73,-14.4972,1.51858,1254.09,274.456,0,0,0.00120473,0.0001817,-0.0510231,1.70397,-0.0228586,1.70609,0,0,1.01E+06,1.01E+06,0.0860955,0.0379614
652,-0.118587,-2.5068,-3.80738,5.80779,1256.24,-15.5575,5.68106,1251.89,290.141,0,0,0.00120473,0.0001817,-0.0496421,1.68047,-0.02657,1.68276,0,0,1.01E+06,1.01E+06,0.0860606,0.0379166
653,-0.123424,-2.5068,-3.79651,5.8197,1254.75,-16.6178,9.84361,1249.69,305.826,0,0,0.00120473,0.0001817,-0.0482609,1.65696,-0.0302814,1.65942,0,0,1.01E+06,1.01E+06,0.0860256,0.0378718
654,-0.128261,-2.5068,-3.78563,5.8316,1253.27,-17.678,14.0061,1247.49,321.511,0,0,0.00120473,0.0001817,-0.0468799,1.63346,-0.0339928,1.63608,0,0,1.01E+06,1.01E+06,0.0859907,0.0378269
655,-0.133098,-2.5068,-3.77475,5.84351,1251.78,-18.7383,18.1686,1245.29,337.197,0,0,0.00120473,0.0001817,-0.0454987,1.60996,-0.0377042,1.61275,0,0,1.01E+06,1.01E+06,0.0859557,0.0377821
656,-0.137934,-2.5068,-3.76387,5.85541,1250.3,-19.7986,22.3312,1243.09,352.882,0,0,0.00120473,0.0001817,-0.0441176,1.58646,-0.0414157,1.58941,0,0,1.01E+06,1.01E+06,0.0859208,0.0377372
657,-0.142771,-2.5068,-3.75299,5.86732,1248.81,-20.8589,26.4937,1240.88,368.567,0,0,0.00120473,0.0001817,-0.0427365,1.56296,-0.045127,1.56607,0,0,1.01E+06,1.01E+06,0.0858858,0.0376924
658,-0.147608,-2.5068,-3.74212,5.87922,1247.33,-21.9192,30.6562,1238.68,384.252,0,0,0.00120473,0.0001817,-0.0413554,1.53946,-0.0488384,1.54274,0,0,1.01E+06,1.01E+06,0.0858509,0.0376476
659,-0.152445,-2.5068,-3.73124,5.89112,1244.95,-22.8979,34.8161,1235.72,399.781,0,0,0.00120473,0.0001817,-0.0402492,1.51775,-0.05273,1.52118,0,0,1.01E+06,1.01E+06,0.0855848,0.0375757
660,-0.157282,-2.5068,-3.72036,5.90303,1233.18,-23.1165,38.7892,1224.96,413.794,0,0,0.00120473,0.0001817,-0.0420369,1.51593,-0.0584856,1.51938,0,0,1.01E+06,1.01E+06,0.0828726,0.0372207
661,-0.162119,-2.5068,-3.70948,5.91493,1230.48,-27.1621,37.017,1228.05,434.397,0,0,0.00120473,0.0001817,-0.0387965,1.52153,-0.0582179,1.52508,0,0,1.01E+06,1.01E+06,0.0827309,0.0371391
662,-0.150679,-2.5068,-3.7152,5.92773,1227.93,-23.0826,36.628,1222.19,423.52,0,0,0.00120473,0.0001817,-0.0402069,1.51027,-0.0565452,1.51362,0,0,1.01E+06,1.01E+06,0.0820529,0.037062
663,-0.13924,-2.5068,-3.72093,5.94052,1222,-19.2268,34.5453,1214.01,413.839,0,0,0.00120473,0.0001817,-0.0401659,1.50192,-0.0520017,1.50508,0,0,1.01E+06,1.01E+06,0.0812822,0.0368831
664,-0.127801,-2.5068,-3.72665,5.95331,1222.77,-17.3124,30.2797,1214.54,407.065,0,0,0.00120473,0.0001817,-0.0381978,1.496,-0.0457597,1.499,0,0,1.01E+06,1.01E+06,0.0819464,0.0369064
665,-0.116361,-2.5068,-3.73237,5.9661,1223.54,-15.398,26.0141,1215.07,400.29,0,0,0.00120473,0.0001817,-0.0362298,1.49008,-0.0395177,1.49292,0,0,1.01E+06,1.01E+06,0.0826106,0.0369296
666,-0.104922,-2.5068,-3.73809,5.97889,1224.31,-13.4836,21.7486,1215.6,393.516,0,0,0.00120473,0.0001817,-0.0342617,1.48416,-0.0332757,1.48685,0,0,1.01E+06,1.01E+06,0.0832747,0.0369529
667,-0.0934828,-2.5068,-3.74381,5.99168,1225.08,-11.5692,17.483,1216.13,386.741,0,0,0.00120473,0.0001817,-0.0322937,1.47824,-0.0270337,1.48077,0,0,1.01E+06,1.01E+06,0.0839389,0.0369761
668,-0.0820435,-2.5068,-3.74953,6.00447,1225.85,-9.65474,13.2174,1216.67,379.966,0,0,0.00120473,0.0001817,-0.0303256,1.47232,-0.0207917,1.4747,0,0,1.01E+06,1.01E+06,0.0846031,0.0369994
669,-0.0706042,-2.5068,-3.75526,6.01726,1226.62,-7.7403,8.9519,1217.2,373.192,0,0,0.00120473,0.0001817,-0.0283576,1.4664,-0.0145498,1.46862,0,0,1.01E+06,1.01E+06,0.0852673,0.0370226
670,-0.0591649,-2.5068,-3.76098,6.03005,1227.39,-5.82588,4.68631,1217.73,366.417,0,0,0.00120473,0.0001817,-0.0263895,1.46048,-0.00830777,1.46254,0,0,1.01E+06,1.01E+06,0.0859315,0.0370459
671,-0.0477256,-2.5068,-3.7667,6.04284,1228.16,-3.91144,0.420788,1218.26,359.643,0,0,0.00120473,0.0001817,-0.0244215,1.45456,-0.00206584,1.45647,0,0,1.01E+06,1.01E+06,0.0865956,0.0370691
672,-0.0362862,-2.5068,-3.77242,6.05563,1228.93,-1.99703,-3.8448,1218.79,352.868,0,0,0.00120473,0.0001817,-0.0224535,1.44864,0.00417617,1.45039,0,0,1.01E+06,1.01E+06,0.0872598,0.0370924
673,-0.0248469,-2.5068,-3.77814,6.06842,1229.7,-0.0826112,-8.11039,1219.32,346.093,0,0,0.00120473,0.0001817,-0.0204854,1.44272,0.0104182,1.44432,0,0,1.01E+06,1.01E+06,0.087924,0.0371156
674,-0.0134076,-2.5068,-3.78387,6.08121,1223.34,0.326727,-8.25021,1217.21,335.757,0,0,0.00120473,0.0001817,-0.0195779,1.43208,0.00862165,1.43313,0,0,1.01E+06,1.01E+06,0.0866712,0.0369237
675,-0.00196828,-2.5068,-3.78959,6.094,1222.28,-2.08467,-7.14794,1218.33,324.13,0,0,0.00120473,0.0001817,-0.0185225,1.4246,-0.00290211,1.42537,0,0,1.01E+06,1.01E+06,0.0862126,0.0368916
676,0.00947104,-2.5068,-3.79531,6.10679,1242.02,-6.85664,-10.7031,1229.36,316.152,0,0,0.00120473,0.0001817,-0.0154692,1.43028,-0.0178808,1.43189,0,0,1.01E+06,1.01E+06,0.0902692,0.0374875
677,0.0209104,-2.5068,-3.80103,6.11958,1254.97,-9.20901,-13.7405,1236.97,307.109,0,0,0.00120473,0.0001817,-0.0111937,1.44452,-0.0272716,1.44667,0,0,1.01E+06,1.01E+06,0.0928248,0.0378783
678,0.0323497,-2.5068,-3.80675,6.13237,1257.74,-7.93511,-16.0019,1239.44,296.467,0,0,0.00120473,0.0001817,-0.00508657,1.47159,-0.0282876,1.47382,0,0,1.01E+06,1.01E+06,0.0931312,0.0379618
679,0.043789,-2.5068,-3.81248,6.14516,1260.5,-6.66121,-18.2633,1241.91,285.825,0,0,0.00120473,0.0001817,0.00102057,1.49866,-0.0293035,1.50097,0,0,1.01E+06,1.01E+06,0.0934375,0.0380452
680,0.0552283,-2.5068,-3.8182,6.15796,1263.27,-5.38725,-20.5247,1244.38,275.183,0,0,0.00120473,0.0001817,0.00712769,1.52572,-0.0303194,1.52812,0,0,1.01E+06,1.01E+06,0.0937438,0.0381286
681,0.0666676,-2.5068,-3.82392,6.17075,1266.03,-4.11335,-22.7861,1246.85,264.541,0,0,0.00120473,0.0001817,0.0132348,1.55279,-0.0313354,1.55527,0,0,1.01E+06,1.01E+06,0.0940501,0.0382121
682,0.0674643,-2.5068,-3.81507,6.17963,1251.65,-2.01526,-21.1447,1233.77,276.442,0,0,0.00120473,0.0001817,0.0125701,1.54955,-0.0306755,1.55191,0,0,1.01E+06,1.01E+06,0.091116,0.0377781
