Analysis: Scenario 1,,,,,,,,,,,,,,,,,,,
Length Units,centimeter,,,,,,,,,,,,,,,,,,
0, x, y, z, x-axis value,(1) Velocity Magnitude(cm/s),(2) Vx-Velocity(cm/s),(3) Vy-Velocity(cm/s),(4) Vz-Velocity(cm/s),(5) Static Pressure(dyne/cm2),(6) Temperature(Celsius),(7) Scalar variable(),(8) Density(g/cm3),(9) Viscosity(poise),(10) Shear Stress XY (Tau-XY)(dyne/cm2),(11) Shear Stress YZ (Tau-YZ)(dyne/cm2),(12) Shear Stress ZX (Tau-ZX)(dyne/cm2),(13) Shear Stress (Tau) Magnitude(dyne/cm2),(14) Wall Film Coefficients(W/cm2/K),(15) Wall Heat Flux(W/cm2)
732,0.0729566,-2.50173,-3.62987,3.84299,1113.93,7.66748,19.898,1112.62,502.701,0,0,0.00120473,0.0001817,-0.0364364,1.50139,-0.0198364,1.50321,0,0
733,0.0693441,-2.50161,-3.62611,3.8482,1113.54,7.33265,20.8417,1112.16,506.396,0,0,0.00120473,0.0001817,-0.0367356,1.49632,-0.0237935,1.49818,0,0
734,0.0657317,-2.50148,-3.62235,3.85342,1112.3,6.85995,23.2686,1110.9,511.504,0,0,0.00120473,0.0001817,-0.0371467,1.50481,-0.0230787,1.50661,0,0
735,0.0621192,-2.50135,-3.61858,3.85864,1110.61,6.31295,26.4951,1109.2,517.374,0,0,0.00120473,0.0001817,-0.0376182,1.52062,-0.0198457,1.5223,0,0
736,0.0585068,-2.50122,-3.61482,3.86386,1108.92,5.76599,29.7216,1107.5,523.244,0,0,0.00120473,0.0001817,-0.0380897,1.53642,-0.0166125,1.53799,0,0
737,0.0548943,-2.50109,-3.61106,3.86908,1107.22,5.21899,32.948,1105.8,529.113,0,0,0.00120473,0.0001817,-0.0385611,1.55222,-0.0133795,1.55368,0,0
738,0.0512819,-2.50096,-3.60729,3.8743,1105.53,4.67203,36.1742,1104.1,534.983,0,0,0.00120473,0.0001817,-0.0390326,1.56802,-0.0101468,1.56936,0,0
739,0.0476694,-2.50083,-3.60353,3.87951,1103.83,4.12503,39.4006,1102.4,540.853,0,0,0.00120473,0.0001817,-0.0395041,1.58383,-0.00691378,1.58505,0,0
740,0.044057,-2.5007,-3.59977,3.88473,1102.14,3.57806,42.6271,1100.7,546.723,0,0,0.00120473,0.0001817,-0.0399755,1.59963,-0.00368067,1.60074,0,0
741,0.0404445,-2.50058,-3.596,3.88995,1100.45,3.03107,45.8535,1099.01,552.593,0,0,0.00120473,0.0001817,-0.040447,1.61543,-0.000447661,1.61643,0,0
742,0.0350665,-2.50047,-3.59556,3.89535,1102.18,1.56926,47.8788,1100.77,556.26,0,0,0.00120473,0.0001817,-0.040504,1.62809,0.00191213,1.62895,0,0
743,0.0296885,-2.50037,-3.59512,3.90074,1103.91,0.107423,49.9039,1102.54,559.928,0,0,0.00120473,0.0001817,-0.0405609,1.64075,0.0042718,1.64147,0,0
744,0.0243105,-2.50027,-3.59468,3.90614,1104.53,-1.40757,51.3646,1103.2,563.316,0,0,0.00120473,0.0001817,-0.0405987,1.65002,0.00591472,1.65062,0,0
745,0.0189326,-2.50017,-3.59424,3.91154,1099.95,-3.17333,50.167,1098.65,565.387,0,0,0.00120473,0.0001817,-0.0405459,1.64328,0.00418212,1.64387,0,0
746,0.0135546,-2.50007,-3.5938,3.91693,1095.36,-4.93906,48.9694,1094.09,567.458,0,0,0.00120473,0.0001817,-0.0404931,1.63654,0.0024496,1.63711,0,0
747,0.00817657,-2.49997,-3.59337,3.92233,1096.1,-6.89318,49.2184,1094.78,568.425,0,0,0.00120473,0.0001817,-0.0412988,1.63648,-0.00286956,1.6372,0,0
748,0.00279858,-2.49987,-3.59293,3.92773,1104.87,-9.13169,51.6507,1103.4,567.726,0,0,0.00120473,0.0001817,-0.0434004,1.64652,-0.013603,1.64761,0,0
749,-0.00257941,-2.49977,-3.59249,3.93312,1112.06,-11.1891,53.2619,1110.45,566.706,0,0,0.00120473,0.0001817,-0.0454629,1.65251,-0.0232223,1.65397,0,0
750,-0.0079574,-2.49966,-3.59205,3.93852,1112.43,-12.4623,51.3151,1110.72,564.295,0,0,0.00120473,0.0001817,-0.0473561,1.64102,-0.0280159,1.64271,0,0
751,-0.0133354,-2.49956,-3.59161,3.94392,1112.8,-13.7356,49.3684,1111,561.883,0,0,0.00120473,0.0001817,-0.0492492,1.62952,-0.0328094,1.63145,0,0
752,-0.0187134,-2.49946,-3.59117,3.94932,1113.17,-15.0088,47.4217,1111.27,559.472,0,0,0.00120473,0.0001817,-0.0511424,1.61802,-0.0376029,1.6202,0,0
753,-0.0240914,-2.49936,-3.59073,3.95471,1113.54,-16.282,45.4749,1111.54,557.061,0,0,0.00120473,0.0001817,-0.0530355,1.60652,-0.0423965,1.60894,0,0
754,-0.0294694,-2.49926,-3.59029,3.96011,1113.9,-17.5551,43.528,1111.82,554.65,0,0,0.00120473,0.0001817,-0.0549287,1.59503,-0.0471898,1.59768,0,0
755,-0.0348474,-2.49916,-3.58985,3.96551,1114.27,-18.8284,41.5812,1112.09,552.238,0,0,0.00120473,0.0001817,-0.0568219,1.58353,-0.0519834,1.58643,0,0
756,-0.0402253,-2.49906,-3.58941,3.9709,1114.64,-20.1016,39.6345,1112.37,549.827,0,0,0.00120473,0.0001817,-0.0587151,1.57203,-0.0567769,1.57517,0,0
757,-0.0456033,-2.49896,-3.58897,3.9763,1115.82,-21.4098,38.4208,1113.46,548.141,0,0,0.00120473,0.0001817,-0.0601696,1.56575,-0.0598243,1.56905,0,0
758,-0.0509813,-2.49885,-3.58853,3.9817,1118.47,-22.7822,38.5519,1116.06,547.784,0,0,0.00120473,0.0001817,-0.060819,1.56904,-0.0596674,1.57235,0,0
759,-0.0563593,-2.49875,-3.58809,3.98709,1118.98,-22.7704,39.6897,1116.52,553.151,0,0,0.00120473,0.0001817,-0.061813,1.57514,-0.0588488,1.57845,0,0
760,-0.0617373,-2.49865,-3.58765,3.99249,1118.72,-22.2562,41.1931,1116.19,560.596,0,0,0.00120473,0.0001817,-0.0629318,1.58227,-0.0577903,1.58557,0,0
761,-0.0671153,-2.49855,-3.58721,3.99789,1118.47,-21.7419,42.6967,1115.87,568.041,0,0,0.00120473,0.0001817,-0.0640507,1.5894,-0.0567317,1.59269,0,0
762,-0.0698668,-2.49856,-3.59025,4.00199,1123.03,-22.7337,41.6359,1120.46,565.522,0,0,0.00120473,0.0001817,-0.063621,1.58885,-0.0559187,1.59208,0,0
763,-0.0726182,-2.49856,-3.59329,4.00609,1127.59,-23.7254,40.5748,1125.04,563.004,0,0,0.00120473,0.0001817,-0.0631914,1.5883,-0.0551054,1.59147,0,0
764,-0.0753697,-2.49857,-3.59633,4.01019,1132.16,-24.7173,39.514,1129.62,560.486,0,0,0.00120473,0.0001817,-0.0627617,1.58775,-0.0542924,1.59086,0,0
765,-0.0781211,-2.49857,-3.59937,4.01429,1136.73,-25.7091,38.4532,1134.21,557.967,0,0,0.00120473,0.0001817,-0.0623321,1.58721,-0.0534793,1.59025,0,0
766,-0.0808726,-2.49858,-3.60241,4.01839,1141.29,-26.701,37.3923,1138.8,555.448,0,0,0.00120473,0.0001817,-0.0619024,1.58666,-0.0526663,1.58964,0,0
767,-0.0836241,-2.49858,-3.60545,4.02249,1145.85,-27.6926,36.3313,1143.38,552.93,0,0,0.00120473,0.0001817,-0.0614728,1.58611,-0.051853,1.58903,0,0
768,-0.0863755,-2.49859,-3.60849,4.02659,1150.42,-28.6845,35.2706,1147.97,550.412,0,0,0.00120473,0.0001817,-0.0610432,1.58556,-0.0510399,1.58842,0,0
769,-0.089127,-2.49859,-3.61153,4.03069,1154.99,-29.6763,34.2098,1152.55,547.894,0,0,0.00120473,0.0001817,-0.0606135,1.58502,-0.0502269,1.58781,0,0
770,-0.0918785,-2.4986,-3.61457,4.03479,1159.55,-30.668,33.1487,1157.13,545.375,0,0,0.00120473,0.0001817,-0.0601839,1.58447,-0.0494136,1.58721,0,0
771,-0.0946299,-2.4986,-3.61761,4.03889,1164.11,-31.6598,32.0879,1161.72,542.857,0,0,0.00120473,0.0001817,-0.0597542,1.58392,-0.0486005,1.5866,0,0
772,-0.0973814,-2.49861,-3.62065,4.04299,1168.68,-32.6517,31.0271,1166.31,540.339,0,0,0.00120473,0.0001817,-0.0593246,1.58338,-0.0477875,1.58599,0,0
773,-0.100133,-2.49861,-3.62369,4.04709,1173.24,-33.6434,29.966,1170.89,537.82,0,0,0.00120473,0.0001817,-0.0588949,1.58283,-0.0469742,1.58538,0,0
774,-0.102884,-2.49862,-3.62673,4.05119,1177.81,-34.6352,28.9052,1175.48,535.302,0,0,0.00120473,0.0001817,-0.0584653,1.58228,-0.0461611,1.58477,0,0
775,-0.105636,-2.49863,-3.62977,4.05529,1182.37,-35.627,27.8444,1180.06,532.783,0,0,0.00120473,0.0001817,-0.0580356,1.58173,-0.0453481,1.58416,0,0
776,-0.108387,-2.49863,-3.63281,4.05939,1186.94,-36.6187,26.7835,1184.64,530.266,0,0,0.00120473,0.0001817,-0.0576061,1.58119,-0.0445348,1.58355,0,0
777,-0.111139,-2.49864,-3.63585,4.06349,1191.5,-37.6106,25.7225,1189.23,527.747,0,0,0.00120473,0.0001817,-0.0571764,1.58064,-0.0437218,1.58294,0,0
778,-0.11389,-2.49864,-3.63889,4.06759,1196.07,-38.6024,24.6617,1193.82,525.228,0,0,0.00120473,0.0001817,-0.0567467,1.58009,-0.0429087,1.58233,0,0
779,-0.116642,-2.49865,-3.64193,4.07169,1200.63,-39.5942,23.601,1198.4,522.71,0,0,0.00120473,0.0001817,-0.0563171,1.57954,-0.0420957,1.58172,0,0
780,-0.119393,-2.49865,-3.64497,4.07579,1205.2,-40.586,22.5399,1202.99,520.192,0,0,0.00120473,0.0001817,-0.0558874,1.579,-0.0412824,1.58111,0,0
781,-0.122145,-2.49866,-3.64801,4.0799,1209.76,-41.5778,21.4791,1207.57,517.673,0,0,0.00120473,0.0001817,-0.0554578,1.57845,-0.0404693,1.5805,0,0
782,-0.122592,-2.49874,-3.65298,4.08488,1216.94,-43.4577,18.8002,1214.82,508.599,0,0,0.00120473,0.0001817,-0.0540156,1.57262,-0.0399652,1.57458,0,0
783,-0.123039,-2.49882,-3.65794,4.08987,1224.11,-45.3376,16.1212,1222.08,499.523,0,0,0.00120473,0.0001817,-0.0525733,1.56678,-0.0394611,1.56866,0,0
784,-0.123487,-2.49889,-3.66291,4.09486,1231.29,-47.2176,13.4422,1229.33,490.448,0,0,0.00120473,0.0001817,-0.051131,1.56095,-0.0389569,1.56274,0,0
785,-0.123934,-2.49897,-3.66788,4.09984,1238.47,-49.0975,10.7634,1236.58,481.374,0,0,0.00120473,0.0001817,-0.0496888,1.55512,-0.0384528,1.55682,0,0
786,-0.124382,-2.49905,-3.67284,4.10483,1245.48,-50.8747,8.1592,1243.67,472.723,0,0,0.00120473,0.0001817,-0.0482721,1.54949,-0.0378996,1.55111,0,0
787,-0.124829,-2.49913,-3.67781,4.10982,1250.73,-51.5074,6.38741,1248.99,468.805,0,0,0.00120473,0.0001817,-0.0471401,1.5462,-0.0367994,1.54771,0,0
788,-0.125277,-2.49921,-3.68277,4.1148,1255.98,-52.1402,4.61562,1254.31,464.887,0,0,0.00120473,0.0001817,-0.0460081,1.54291,-0.0356991,1.54431,0,0
789,-0.125724,-2.49929,-3.68774,4.11979,1261.23,-52.7729,2.84392,1259.63,460.97,0,0,0.00120473,0.0001817,-0.0448761,1.53961,-0.0345989,1.54091,0,0
790,-0.126171,-2.49937,-3.69271,4.12478,1266.48,-53.4056,1.07221,1264.94,457.052,0,0,0.00120473,0.0001817,-0.0437442,1.53632,-0.0334987,1.53751,0,0
791,-0.126619,-2.49945,-3.69767,4.12976,1271.73,-54.0384,-0.699358,1270.26,453.134,0,0,0.00120473,0.0001817,-0.0426121,1.53302,-0.0323987,1.53411,0,0
792,-0.127066,-2.49953,-3.70264,4.13475,1276.98,-54.6712,-2.47115,1275.58,449.216,0,0,0.00120473,0.0001817,-0.0414801,1.52973,-0.0312984,1.53071,0,0
793,-0.127514,-2.49961,-3.7076,4.13974,1281.13,-55.2139,-4.69227,1279.81,445.161,0,0,0.00120473,0.0001817,-0.040181,1.52374,-0.0297512,1.52461,0,0
794,-0.127961,-2.49969,-3.71257,4.14472,1284.37,-55.6274,-6.40022,1283.06,441.711,0,0,0.00120473,0.0001817,-0.0398771,1.52316,-0.0288566,1.52398,0,0
795,-0.128409,-2.49976,-3.71754,4.14971,1288.72,-56.2096,-7.55826,1287.38,437.647,0,0,0.00120473,0.0001817,-0.0397964,1.52671,-0.0294704,1.52754,0,0
796,-0.128856,-2.49984,-3.7225,4.1547,1293.07,-56.7918,-8.7163,1291.7,433.583,0,0,0.00120473,0.0001817,-0.0397158,1.53025,-0.0300842,1.5311,0,0
797,-0.129303,-2.49992,-3.72747,4.15969,1297.43,-57.374,-9.87429,1296.03,429.52,0,0,0.00120473,0.0001817,-0.0396351,1.53379,-0.030698,1.53465,0,0
798,-0.129751,-2.5,-3.73244,4.16467,1301.54,-57.9516,-11.0402,1300.11,425.404,0,0,0.00120473,0.0001817,-0.0395541,1.53708,-0.0312138,1.53796,0,0
799,-0.130198,-2.50008,-3.7374,4.16966,1305.11,-58.5181,-12.2253,1303.64,421.161,0,0,0.00120473,0.0001817,-0.0394724,1.53979,-0.0314936,1.54069,0,0
800,-0.130646,-2.50016,-3.74237,4.17465,1310.01,-58.5054,-12.5231,1305.75,416.888,0,0,0.00120473,0.0001817,-0.0396859,1.53595,-0.0306367,1.53689,0,0
801,-0.131093,-2.50024,-3.74733,4.17963,1314.21,-58.5045,-13.0089,1307.91,412.616,0,0,0.00120473,0.0001817,-0.0399567,1.53361,-0.029608,1.53459,0,0
802,-0.127734,-2.50038,-3.75217,4.18552,1316.18,-57.9361,-13.7635,1308.76,408.863,0,0,0.00120473,0.0001817,-0.0395224,1.53176,-0.029905,1.53276,0,0
803,-0.124375,-2.50053,-3.75701,4.19141,1318.15,-57.3676,-14.5181,1309.62,405.11,0,0,0.00120473,0.0001817,-0.0390881,1.5299,-0.0302019,1.53093,0,0
804,-0.121016,-2.50067,-3.76184,4.1973,1320.12,-56.7992,-15.2727,1310.47,401.356,0,0,0.00120473,0.0001817,-0.0386537,1.52805,-0.0304989,1.5291,0,0
805,-0.117657,-2.50081,-3.76668,4.20319,1322.08,-56.2308,-16.0273,1311.32,397.603,0,0,0.00120473,0.0001817,-0.0382194,1.52619,-0.0307958,1.52728,0,0
806,-0.114298,-2.50096,-3.77151,4.20908,1324.05,-55.6623,-16.7819,1312.17,393.85,0,0,0.00120473,0.0001817,-0.0377851,1.52434,-0.0310928,1.52545,0,0
807,-0.110939,-2.5011,-3.77635,4.21497,1326.02,-55.0938,-17.5365,1313.02,390.096,0,0,0.00120473,0.0001817,-0.0373507,1.52248,-0.0313896,1.52362,0,0
808,-0.10758,-2.50124,-3.78118,4.22086,1327.99,-54.5254,-18.2911,1313.88,386.343,0,0,0.00120473,0.0001817,-0.0369164,1.52063,-0.0316865,1.52179,0,0
809,-0.104221,-2.50138,-3.78602,4.22675,1329.96,-53.9569,-19.0457,1314.73,382.589,0,0,0.00120473,0.0001817,-0.0364821,1.51878,-0.0319835,1.51996,0,0
810,-0.100862,-2.50153,-3.79086,4.23264,1331.93,-53.3885,-19.8003,1315.58,378.836,0,0,0.00120473,0.0001817,-0.0360478,1.51692,-0.0322804,1.51814,0,0
811,-0.0975031,-2.50167,-3.79569,4.23853,1333.9,-52.8201,-20.5549,1316.43,375.083,0,0,0.00120473,0.0001817,-0.0356134,1.51507,-0.0325774,1.51631,0,0
812,-0.0941441,-2.50181,-3.80053,4.24442,1335.87,-52.2516,-21.3095,1317.29,371.329,0,0,0.00120473,0.0001817,-0.0351791,1.51321,-0.0328743,1.51448,0,0
813,-0.0907851,-2.50196,-3.80536,4.25031,1337.83,-51.6832,-22.0641,1318.14,367.576,0,0,0.00120473,0.0001817,-0.0347448,1.51136,-0.0331713,1.51265,0,0
814,-0.0874261,-2.5021,-3.8102,4.2562,1339.8,-51.1147,-22.8188,1318.99,363.823,0,0,0.00120473,0.0001817,-0.0343104,1.5095,-0.0334682,1.51083,0,0
815,-0.0840671,-2.50224,-3.81503,4.26209,1341.77,-50.5463,-23.5734,1319.84,360.069,0,0,0.00120473,0.0001817,-0.0338761,1.50765,-0.0337652,1.509,0,0
816,-0.0807081,-2.50239,-3.81987,4.26798,1343.74,-49.9778,-24.3279,1320.69,356.316,0,0,0.00120473,0.0001817,-0.0334418,1.50579,-0.034062,1.50717,0,0
817,-0.0773491,-2.50253,-3.82471,4.27387,1345.71,-49.4093,-25.0825,1321.55,352.562,0,0,0.00120473,0.0001817,-0.0330074,1.50394,-0.0343589,1.50534,0,0
818,-0.0739902,-2.50267,-3.82954,4.27976,1347.68,-48.8409,-25.8371,1322.4,348.809,0,0,0.00120473,0.0001817,-0.0325731,1.50209,-0.0346559,1.50351,0,0
819,-0.0706312,-2.50282,-3.83438,4.28565,1349.65,-48.2725,-26.5917,1323.25,345.056,0,0,0.00120473,0.0001817,-0.0321388,1.50023,-0.0349529,1.50169,0,0
820,-0.0672722,-2.50296,-3.83921,4.29154,1351.62,-47.704,-27.3463,1324.1,341.303,0,0,0.00120473,0.0001817,-0.0317045,1.49838,-0.0352498,1.49986,0,0
821,-0.0639132,-2.5031,-3.84405,4.29743,1353.58,-47.1356,-28.101,1324.96,337.549,0,0,0.00120473,0.0001817,-0.0312701,1.49652,-0.0355467,1.49803,0,0
822,-0.0601747,-2.50319,-3.84528,4.30136,1352.48,-46.5596,-28.5072,1324.23,336.901,0,0,0.00120473,0.0001817,-0.0306292,1.49637,-0.0366089,1.49788,0,0
823,-0.0564362,-2.50327,-3.84651,4.3053,1351.37,-45.9836,-28.9133,1323.5,336.253,0,0,0.00120473,0.0001817,-0.0299883,1.49622,-0.037671,1.49773,0,0
824,-0.0526977,-2.50336,-3.84775,4.30924,1350.26,-45.4075,-29.3194,1322.76,335.605,0,0,0.00120473,0.0001817,-0.0293473,1.49606,-0.038733,1.49757,0,0
825,-0.0489592,-2.50345,-3.84898,4.31318,1349.15,-44.8316,-29.7256,1322.03,334.956,0,0,0.00120473,0.0001817,-0.0287064,1.49591,-0.0397951,1.49742,0,0
826,-0.0452207,-2.50353,-3.85021,4.31711,1348.05,-44.2556,-30.1318,1321.3,334.308,0,0,0.00120473,0.0001817,-0.0280655,1.49575,-0.0408573,1.49727,0,0
827,-0.0414822,-2.50362,-3.85144,4.32105,1346.94,-43.6795,-30.5379,1320.57,333.66,0,0,0.00120473,0.0001817,-0.0274245,1.4956,-0.0419192,1.49712,0,0
828,-0.0377438,-2.50371,-3.85268,4.32499,1345.83,-43.1035,-30.9441,1319.84,333.012,0,0,0.00120473,0.0001817,-0.0267836,1.49544,-0.0429814,1.49696,0,0
829,-0.0340053,-2.50379,-3.85391,4.32892,1344.72,-42.5275,-31.3503,1319.11,332.364,0,0,0.00120473,0.0001817,-0.0261426,1.49529,-0.0440435,1.49681,0,0
830,-0.0302668,-2.50388,-3.85514,4.33286,1343.62,-41.9516,-31.7565,1318.38,331.716,0,0,0.00120473,0.0001817,-0.0255017,1.49514,-0.0451056,1.49666,0,0
831,-0.0265283,-2.50397,-3.85637,4.3368,1336.44,-41.5044,-33.8084,1318.12,331.081,0,0,0.00120473,0.0001817,-0.0253348,1.50813,-0.0447607,1.50957,0,0
832,-0.0227898,-2.50405,-3.85761,4.34074,1329.1,-41.0605,-35.9033,1317.87,330.447,0,0,0.00120473,0.0001817,-0.0251804,1.52147,-0.0443788,1.52283,0,0
833,-0.0190513,-2.50414,-3.85884,4.34467,1321.76,-40.6167,-37.9983,1317.62,329.813,0,0,0.00120473,0.0001817,-0.0250259,1.53481,-0.0439971,1.53608,0,0
834,-0.0153128,-2.50423,-3.86007,4.34861,1318.03,-39.9216,-38.9467,1316.68,329.162,0,0,0.00120473,0.0001817,-0.0247158,1.53916,-0.043995,1.5404,0,0
835,-0.0115743,-2.50431,-3.8613,4.35255,1316.62,-39.066,-39.1629,1315.29,328.501,0,0,0.00120473,0.0001817,-0.0243061,1.53777,-0.044235,1.53901,0,0
836,-0.00783585,-2.5044,-3.86254,4.35649,1316.45,-38.187,-39.0986,1314.12,327.826,0,0,0.00120473,0.0001817,-0.0238224,1.53395,-0.0448173,1.53519,0,0
837,-0.00409736,-2.50449,-3.86377,4.36042,1328.43,-37.0795,-36.2897,1315.13,327.023,0,0,0.00120473,0.0001817,-0.0226137,1.50636,-0.0487472,1.50755,0,0
838,-0.00035887,-2.50457,-3.865,4.36436,1340.41,-35.972,-33.4808,1316.14,326.22,0,0,0.00120473,0.0001817,-0.0214049,1.47877,-0.052677,1.47992,0,0
839,0.00337962,-2.50466,-3.86623,4.3683,1339.54,-35.0781,-33.0462,1313.59,324.41,0,0,0.00120473,0.0001817,-0.0207349,1.4797,-0.0525089,1.48082,0,0
840,0.00711811,-2.50475,-3.86747,4.37224,1336.29,-34.2238,-33.0522,1310.37,322.412,0,0,0.00120473,0.0001817,-0.0201647,1.48592,-0.0515801,1.48702,0,0
841,0.0108566,-2.50483,-3.8687,4.37617,1333.04,-33.3695,-33.0583,1307.15,320.415,0,0,0.00120473,0.0001817,-0.0195946,1.49215,-0.0506514,1.49321,0,0
842,0.0130569,-2.50484,-3.86668,4.37916,1328.96,-32.6257,-32.511,1303.44,321.599,0,0,0.00120473,0.0001817,-0.0193582,1.49501,-0.049864,1.49605,0,0
843,0.0152572,-2.50484,-3.86467,4.38214,1324.88,-31.8818,-31.9637,1299.73,322.784,0,0,0.00120473,0.0001817,-0.0191218,1.49787,-0.0490765,1.49889,0,0
844,0.0174576,-2.50484,-3.86266,4.38512,1320.8,-31.138,-31.4166,1296.02,323.969,0,0,0.00120473,0.0001817,-0.0188854,1.50073,-0.0482892,1.50173,0,0
845,0.0196579,-2.50485,-3.86064,4.3881,1316.72,-30.3942,-30.8693,1292.31,325.154,0,0,0.00120473,0.0001817,-0.0186489,1.50359,-0.0475018,1.50457,0,0
846,0.0218582,-2.50485,-3.85863,4.39109,1312.64,-29.6504,-30.3221,1288.6,326.338,0,0,0.00120473,0.0001817,-0.0184125,1.50645,-0.0467144,1.50741,0,0
847,0.0240585,-2.50485,-3.85661,4.39407,1308.56,-28.9065,-29.7748,1284.88,327.523,0,0,0.00120473,0.0001817,-0.0181761,1.50931,-0.045927,1.51024,0,0
848,0.0262588,-2.50485,-3.8546,4.39705,1304.48,-28.1627,-29.2275,1281.17,328.708,0,0,0.00120473,0.0001817,-0.0179396,1.51217,-0.0451396,1.51308,0,0
849,0.0284592,-2.50486,-3.85259,4.40003,1300.4,-27.4189,-28.6803,1277.46,329.893,0,0,0.00120473,0.0001817,-0.0177032,1.51503,-0.0443522,1.51592,0,0
850,0.0306595,-2.50486,-3.85057,4.40302,1296.32,-26.675,-28.133,1273.75,331.078,0,0,0.00120473,0.0001817,-0.0174668,1.51789,-0.0435648,1.51876,0,0
851,0.0328598,-2.50486,-3.84856,4.406,1292.24,-25.9312,-27.5858,1270.04,332.262,0,0,0.00120473,0.0001817,-0.0172304,1.52075,-0.0427774,1.5216,0,0
852,0.0350601,-2.50487,-3.84655,4.40898,1288.16,-25.1874,-27.0385,1266.33,333.447,0,0,0.00120473,0.0001817,-0.0169939,1.5236,-0.04199,1.52444,0,0
853,0.0372604,-2.50487,-3.84453,4.41197,1284.07,-24.4435,-26.4912,1262.61,334.632,0,0,0.00120473,0.0001817,-0.0167575,1.52646,-0.0412026,1.52727,0,0
854,0.0394608,-2.50487,-3.84252,4.41495,1280,-23.6997,-25.9441,1258.9,335.817,0,0,0.00120473,0.0001817,-0.0165211,1.52932,-0.0404153,1.53011,0,0
855,0.0416611,-2.50488,-3.8405,4.41793,1275.92,-22.9559,-25.3968,1255.19,337.001,0,0,0.00120473,0.0001817,-0.0162846,1.53218,-0.0396279,1.53295,0,0
856,0.0438614,-2.50488,-3.83849,4.42091,1271.83,-22.212,-24.8495,1251.48,338.186,0,0,0.00120473,0.0001817,-0.0160482,1.53504,-0.0388404,1.53579,0,0
857,0.0460617,-2.50488,-3.83648,4.4239,1267.75,-21.4682,-24.3023,1247.77,339.371,0,0,0.00120473,0.0001817,-0.0158118,1.5379,-0.038053,1.53863,0,0
858,0.048262,-2.50489,-3.83446,4.42688,1263.67,-20.7243,-23.755,1244.06,340.556,0,0,0.00120473,0.0001817,-0.0155753,1.54076,-0.0372656,1.54146,0,0
859,0.0504624,-2.50489,-3.83245,4.42986,1259.59,-19.9806,-23.2079,1240.35,341.74,0,0,0.00120473,0.0001817,-0.0153389,1.54362,-0.0364783,1.5443,0,0
860,0.0526627,-2.50489,-3.83044,4.43284,1255.51,-19.2367,-22.6605,1236.63,342.925,0,0,0.00120473,0.0001817,-0.0151025,1.54648,-0.0356909,1.54714,0,0
861,0.054863,-2.50489,-3.82842,4.43583,1251.43,-18.4929,-22.1133,1232.92,344.11,0,0,0.00120473,0.0001817,-0.0148661,1.54934,-0.0349035,1.54998,0,0
862,0.0554475,-2.50484,-3.82472,4.43958,1247.84,-18.0166,-21.331,1229.83,347.154,0,0,0.00120473,0.0001817,-0.0149179,1.54917,-0.0344159,1.5498,0,0
863,0.0560319,-2.50479,-3.82102,4.44332,1244.26,-17.5402,-20.5486,1226.75,350.199,0,0,0.00120473,0.0001817,-0.0149697,1.549,-0.0339283,1.54962,0,0
864,0.0566164,-2.50473,-3.81731,4.44707,1240.67,-17.0639,-19.7662,1223.66,353.243,0,0,0.00120473,0.0001817,-0.0150215,1.54883,-0.0334407,1.54943,0,0
865,0.0572009,-2.50468,-3.81361,4.45082,1237.08,-16.5876,-18.9839,1220.57,356.287,0,0,0.00120473,0.0001817,-0.0150733,1.54867,-0.0329532,1.54925,0,0
866,0.0577854,-2.50462,-3.80991,4.45457,1233.49,-16.1112,-18.2015,1217.48,359.332,0,0,0.00120473,0.0001817,-0.0151251,1.5485,-0.0324656,1.54907,0,0
867,0.0583698,-2.50457,-3.80621,4.45832,1229.9,-15.635,-17.4193,1214.4,362.376,0,0,0.00120473,0.0001817,-0.0151769,1.54833,-0.0319781,1.54889,0,0
868,0.0589543,-2.50451,-3.80251,4.46207,1226.31,-15.1587,-16.637,1211.31,365.42,0,0,0.00120473,0.0001817,-0.0152287,1.54816,-0.0314905,1.54871,0,0
869,0.0595388,-2.50446,-3.7988,4.46582,1222.72,-14.6823,-15.8546,1208.22,368.465,0,0,0.00120473,0.0001817,-0.0152805,1.54799,-0.0310029,1.54853,0,0
870,0.0601232,-2.5044,-3.7951,4.46957,1219.13,-14.206,-15.0722,1205.13,371.509,0,0,0.00120473,0.0001817,-0.0153323,1.54782,-0.0305154,1.54834,0,0
871,0.0607077,-2.50435,-3.7914,4.47331,1215.54,-13.7297,-14.2899,1202.04,374.553,0,0,0.00120473,0.0001817,-0.0153842,1.54765,-0.0300278,1.54816,0,0
872,0.0612922,-2.50429,-3.7877,4.47706,1211.95,-13.2534,-13.5076,1198.96,377.598,0,0,0.00120473,0.0001817,-0.015436,1.54748,-0.0295402,1.54798,0,0
873,0.0618767,-2.50424,-3.78399,4.48081,1208.37,-12.777,-12.7252,1195.87,380.642,0,0,0.00120473,0.0001817,-0.0154878,1.54731,-0.0290526,1.5478,0,0
874,0.0624611,-2.50418,-3.78029,4.48456,1204.78,-12.3007,-11.9428,1192.78,383.686,0,0,0.00120473,0.0001817,-0.0155396,1.54715,-0.028565,1.54762,0,0
875,0.0630456,-2.50413,-3.77659,4.48831,1201.19,-11.8244,-11.1605,1189.69,386.731,0,0,0.00120473,0.0001817,-0.0155914,1.54698,-0.0280775,1.54743,0,0
